长期维护,#genre#
霹雳台湾台,P2p://ns2.hellotvvod.com:9906/42dfe073dae34b14a078cde546fba306.ts
华视,P2p://ns2.hellotvvod.com:9906/7193c88128364de79b3105ad216d0346.ts
公视,P2p://ns2.hellotvvod.com:9906/02024947c1e44447aebe6a07f14901a9.ts
公视台语台,P2p://ns2.hellotvvod.com:9906/f39a590a110d4fdabf8b31bf39880362.ts
好消息,P2p://ns2.hellotvvod.com:9906/e7bd8d45ecd24fa2856bea6823029793.ts
原住民电视台,P2p://ns2.hellotvvod.com:9906/d1e5184668464083ba1deab0b49434bb.ts
客家电视台,P2p://ns2.hellotvvod.com:9906/341a6c5aee1e44a88d4503582dd5537c.ts
TVBS欢乐台,P2p://ns2.hellotvvod.com:9906/521f6d66cd58414ab968ddc75d7dbc2d.ts
高点综合台,P2p://ns2.hellotvvod.com:9906/001876c6c3684490816cf650767f13a8.ts
TVBS,P2p://ns2.hellotvvod.com:9906/d1bdb5f9c9254278b6d11b52ed1ff945.ts
纬来育乐台,P2p://ns2.hellotvvod.com:9906/0fd41b1db97244be9f875bac0ba93b49.ts
国兴卫视,P2p://ns2.hellotvvod.com:9906/2a6d724e50124559a6a5624fb0cb8acd.ts
八大娱乐台,P2p://ns2.hellotvvod.com:9906/9d290db0568b4f318dcf41edc3bb95c2.ts
公视3台,P2p://ns2.hellotvvod.com:9906/aea90a146e5f4b2e8f75fe120374c0c6.ts
大爱2台,P2p://ns2.hellotvvod.com:9906/4cdebea612d3484db9eeae3cf54e679f.ts
ELTV生活英语台,P2p://ns2.hellotvvod.com:9906/fc2f9a0a17c944538653535c31391482.ts
国会频道1,P2p://ns2.hellotvvod.com:9906/8dab2add296845ee9d940167b1c42cd1.ts
国会频道2,P2p://ns2.hellotvvod.com:9906/6fa8f6c32af642c1a8d9953f6118bff7.ts
CLASSICA古典乐,P2p://ns2.hellotvvod.com:9906/308680a1d8814388a0bd9197f7f77e7a.ts
LUXETV,P2p://ns2.hellotvvod.com:9906/de135697629e4ac3913049b4f3e377e3.ts
KLT-靖天国际台,P2p://ns2.hellotvvod.com:9906/c46a12c1181d4a9bb62b95c066be87db.ts
HGTV居家乐活频道,P2p://ns2.hellotvvod.com:9906/f242fcf6e5844d9dacdc24348652192b.ts
好消息2台,P2p://ns2.hellotvvod.com:9906/c8d01f5fcf614c2189d9fe821be583dd.ts
靖天资讯台,P2p://ns2.hellotvvod.com:9906/1dfbce25ede84e44bb738acdd0f3793a.ts
靖天综合台,P2p://ns2.hellotvvod.com:9906/d4cba5b06abf48e8aba1bb98ab0f1f7c.ts
靖天育乐台,P2p://ns2.hellotvvod.com:9906/2a4daa90c3db441abfed716e76f8d32f.ts
中视经典台,P2p://ns2.hellotvvod.com:9906/e49743a838f94e71b197321067d75444.ts
中视菁采台,P2p://ns2.hellotvvod.com:9906/e0957ba485d04412809eb22bf919f31c.ts
TVBS精采台,P2p://ns2.hellotvvod.com:9906/c254c362efcd4043bd76c63c9e066c2b.ts
壹电视综合,P2p://ns2.hellotvvod.com:9906/35695f6618304279906d5ede523c7ce8.ts
ETtoday综合台,P2p://ns2.hellotvvod.com:9906/5e09cca699a342a1b03c6253d4a8f331.ts
民视第一台,P2p://ns2.hellotvvod.com:9906/da5723314b9d4c248998f7f534e226a2.ts
民视台湾台,P2p://ns2.hellotvvod.com:9906/17daf026ffcc41d1af9b45baa3e7d4d3.ts
NiceTV靖天欢乐台,P2p://ns2.hellotvvod.com:9906/b3204286a562469bb82a157b9e19a295.ts
八大优频道,P2p://ns2.hellotvvod.com:9906/f160f8b7b8c54fccb47fe5b3301aac2a.ts
星卫娱乐台,P2p://ns2.hellotvvod.com:9906/a0ffb629e01d4efdba7f240f74347f36.ts
佛卫慈悲台,P2p://ns2.hellotvvod.com:9906/3c8a3ea66be84c52b0babe5fcb792168.ts
台视财经台,P2p://ns2.hellotvvod.com:9906/7f4245fab21f44d4a01a9672c5d07e06.ts
民视(备),P2p://ns2.hellotvvod.com:9906/6f3f4b5b7e3d4c809c84791f836e1785.ts
卫视中文台,P2p://ns2.hellotvvod.com:9906/b132b9bc6b894901a8f02ca78a458dbb.ts
中天亚洲台,P2p://ns2.hellotvvod.com:9906/836812281d2c47ce93f3ac8c3177be50.ts
东森亚洲卫视,P2p://ns2.hellotvvod.com:9906/cb5d07e7d7494b588832a72fc666ab44.ts
HKC直播新闻台,P2p://ns2.hellotvvod.com:9906/5878f89454a34cdeac2e6aa376f2db49.ts
壹电视新闻台,P2p://ns2.hellotvvod.com:9906/4954485619a54ecfb641577546d8a591.ts
年代新闻,P2p://ns2.hellotvvod.com:9906/0dfd916cb908440b9b5b5b63937ab71c.ts
东森新闻台,P2p://ns2.hellotvvod.com:9906/f3c4a637dc624604b55aa845bc6c4a74.ts
中天新闻台,P2p://ns2.hellotvvod.com:9906/d7b448374c7e40898a515421389f97d4.ts
民视新闻台,P2p://ns2.hellotvvod.com:9906/0b0cb3a6e5534a4c8c32eada573dcbd7.ts
三立新闻台,P2p://ns2.hellotvvod.com:9906/f5d15422e1544fbba550e25d5406ed0b.ts
TVBS新闻台,P2p://ns2.hellotvvod.com:9906/e0ceb76e8d45451c9d51d1fa9756cebf.ts
东森财经新闻台,P2p://ns2.hellotvvod.com:9906/d0cfcb735f504ddf821a4efc4e0a05a7.ts
非凡新闻台,P2p://ns2.hellotvvod.com:9906/ccca1ca6bb3c4af4a89e13cbbb309f91.ts
三立iNEWS,P2p://ns2.hellotvvod.com:9906/7784c17b784c4c789b732b29cbe46d45.ts
非凡商业台,P2p://ns2.hellotvvod.com:9906/30277b56d25041b286d48fcf7fed46f5.ts
中视新闻台,P2p://ns2.hellotvvod.com:9906/90d6ebc9e5634a7ea208d32d8b875eac.ts
寰宇新闻台,P2p://ns2.hellotvvod.com:9906/70d6351ba1004623afb5177c203f44fc.ts
华视新闻,P2p://ns2.hellotvvod.com:9906/f61ea6512058435fb78786042b1bcf4b.ts
NHK新闻资讯台,P2p://ns2.hellotvvod.com:9906/ea5d23df05554943ad247fea9ce336cc.ts
台视新闻台,P2p://ns2.hellotvvod.com:9906/546c0a650bc2463a8d0da2056198fd63.ts
寰宇新闻台湾台,P2p://ns2.hellotvvod.com:9906/451a05bbd7a44ec6b64a892e9d3679a4.ts
HKC直播新闻台,P2p://ns2.hellotvvod.com:9906/5878f89454a34cdeac2e6aa376f2db49.ts
SkyNews,P2p://ns2.hellotvvod.com:9906/57df836f89bb496481845cdd638301af.ts
ABCAustralia,P2p://ns2.hellotvvod.com:9906/89ad8233011348deb7c6990dd601db4b.ts
Euronews,P2p://ns2.hellotvvod.com:9906/f85f3e728f3147de91b36152e3654ec0.ts
FoxNews,P2p://ns2.hellotvvod.com:9906/a38c7d4ad78f4f888628b30efc7ae213.ts
NBT,P2p://ns2.hellotvvod.com:9906/74d7443413d3477f9d96e36b92b5db22.ts
VoiceTV,P2p://ns2.hellotvvod.com:9906/68b78f0f3d6a4e22a2da0054976c7c58.ts
TopNews,P2p://ns2.hellotvvod.com:9906/6d9b38da79db41d891d69ea29f387a50.ts
CNBCAwaaz,P2p://ns2.hellotvvod.com:9906/8c21569427bf4714b3c99a01f1aa685f.ts
HKC体育台,P2p://ns2.hellotvvod.com:9906/69318c0a11724f84b52531c62fbb9afc.ts
BBCWorldNews,P2p://ns2.hellotvvod.com:9906/a7e03031ab1b4dc48a611cce0c8bdf4c.ts
纬来体育台,P2p://ns2.hellotvvod.com:9906/406c56cf940e411d86965c770c4a0d99.ts
ELEVEN体育1台,P2p://ns2.hellotvvod.com:9906/cd9530b6c34749439e961cd52d2fef00.ts
爱尔达体育1台(备),P2p://ns2.hellotvvod.com:9906/028186b80ee742baa3b0c3ba1ca6f013.ts
爱尔达体育2台(备),P2p://ns2.hellotvvod.com:9906/e7517c796ed04f4295d6b977ea0250cd.ts
爱尔达体育3台(备),P2p://ns2.hellotvvod.com:9906/70405affe0e641888de5f0c71b8558ca.ts
TRACESportStars,P2p://ns2.hellotvvod.com:9906/e720bd96cd044e1781116d8d426f59e3.ts
博斯高球,P2p://ns2.hellotvvod.com:9906/b3ef79868e3e486595c9d24a22e48261.ts
博斯高球二台,P2p://ns2.hellotvvod.com:9906/d06ef9ff95844798a0cfa252fea4564a.ts
博斯网球台,P2p://ns2.hellotvvod.com:9906/c53194a32a1440b697a5e4bd5aefcbb9.ts
博斯魅力网,P2p://ns2.hellotvvod.com:9906/7b182c90a4d440feac5a9f9638d50223.ts
博斯无限台,P2p://ns2.hellotvvod.com:9906/060ce59f1ecf4882a9dadff5f432c19f.ts
博斯无限二台,P2p://ns2.hellotvvod.com:9906/89bd015ae4764af2a79b9cca01080c51.ts
博斯运动,P2p://ns2.hellotvvod.com:9906/f8422d3da42f4f508ee5060ebff19bd0.ts
ELEVEN体育2台,P2p://ns2.hellotvvod.com:9906/6c3ff3535d2b4c69bbcfe94e90df2730.ts
智林体育台,P2p://ns2.hellotvvod.com:9906/434bc63466164edd85459f306c220b30.ts
博斯运动二台,P2p://ns2.hellotvvod.com:9906/c762cbc365414f5b879bace32c5acb2a.ts
DMAX,P2p://ns2.hellotvvod.com:9906/7bda270cda75438f921340aab9a58897.ts
ELEVEN体育PLUS,P2p://ns2.hellotvvod.com:9906/90ca1fb937da4b079e2e7ffccc5e760c.ts
ROCKEntertainment,P2p://ns2.hellotvvod.com:9906/071a37fd0a194b279724bff24fa4f057.ts
爱尔达体育1台,P2p://ns2.hellotvvod.com:9906/bb8a4b4ef8f4490586e4a195286d6865.ts
爱尔达体育2台,P2p://ns2.hellotvvod.com:9906/ac22ae1744c84baa8bb1e8bb9ae636da.ts
爱尔达体育3台,P2p://ns2.hellotvvod.com:9906/e6b2b5c4fc5445b4bc1b0171ed18aaaa.ts
魅力足球,P2p://ns2.hellotvvod.com:9906/e54035c0957b4bf8b79e2892696de2ca.ts
新视觉,P2p://ns2.hellotvvod.com:9906/cb95d4113fe04d608831cfbfce7f5710.ts
广东体育,P2p://ns2.hellotvvod.com:9906/c3ca08b87d004ec6857f284306b47c20.ts
HKC体育台,P2p://ns2.hellotvvod.com:9906/69318c0a11724f84b52531c62fbb9afc.ts
CGTN,P2p://ns2.hellotvvod.com:9906/a58e08e415fc449185eb5155421ab3f4.ts
AstroSuperSport,P2p://ns2.hellotvvod.com:9906/46c1874db98e44e2897b3b666f63e5b3.ts
AstroSuperSport2,P2p://ns2.hellotvvod.com:9906/e7a877e3655648e595b28b29f1518692.ts
AstroSuperSport3,P2p://ns2.hellotvvod.com:9906/556ebf04baa340a98fff40f9e7d75ea8.ts
AstroSuperSport4,P2p://ns2.hellotvvod.com:9906/d34a9e12e4ce4fb2831e4e9e1ce3b465.ts
beINSports3,P2p://ns2.hellotvvod.com:9906/66d53b4e1827499483f14c21eda95773.ts
WWE,P2p://ns2.hellotvvod.com:9906/9b819d2a65ed47deb7e3e703cd788568.ts
DramaSangat,P2p://ns2.hellotvvod.com:9906/76dd5ab7008a436b853724c4dade5571.ts
RTMSport,P2p://ns2.hellotvvod.com:9906/21faa96fb7a44c0dba0e3eec264ca43c.ts
beINSports,P2p://ns2.hellotvvod.com:9906/38daba85641241c98b9029fe4f1c0df1.ts
EurosportHD,P2p://ns2.hellotvvod.com:9906/7631066b0f114f06a667be37dea4a593.ts
AstroSuperSport5,P2p://ns2.hellotvvod.com:9906/9bd1e201633648379bb551756fbe8e1f.ts
PremierSports,P2p://ns2.hellotvvod.com:9906/7703bc3f9fa74138833bb12ed94764ab.ts
GolfChannel,P2p://ns2.hellotvvod.com:9906/e2e2c71623024d3db3f3bffe508fc529.ts
beINSports2,P2p://ns2.hellotvvod.com:9906/4bad4a2b07a04c23be4c0c2184696272.ts
Vasantham,P2p://ns2.hellotvvod.com:9906/6009aa7c0d3644c4ac34bc2562439077.ts
FightSports,P2p://ns2.hellotvvod.com:9906/aaa7523b50e94eb58927ed82705fb501.ts
JSports1,P2p://ns2.hellotvvod.com:9906/ba4ac76a216b4a00bf86881f7d9cd53a.ts
JSports2,P2p://ns2.hellotvvod.com:9906/bcef4c2dbc4f4ac9991dea69ce729803.ts
JSports3,P2p://ns2.hellotvvod.com:9906/52a90481a69649fab9e3a8a44a0fd647.ts
JSports4,P2p://ns2.hellotvvod.com:9906/9cf19dcf7ae9431b9da917bd03047e5c.ts
Tooniverse,P2p://ns2.hellotvvod.com:9906/b1b6181a895a43e2acd56bae61a69854.ts
true4U,P2p://ns2.hellotvvod.com:9906/f6d20035fcc54a4585786e375b75f51b.ts
TrueSport2,P2p://ns2.hellotvvod.com:9906/552e010dcd1340698a13f36cf6534f94.ts
TrueSport3,P2p://ns2.hellotvvod.com:9906/f7d2dd65944844749e538814715a94f4.ts
TrueSport4,P2p://ns2.hellotvvod.com:9906/7ece8614499d4b9989224db57cec34d8.ts
TrueSport5,P2p://ns2.hellotvvod.com:9906/795fe274eec5476b86137a70a3730d9e.ts
TrueSport7,P2p://ns2.hellotvvod.com:9906/83b22d1b4ada4d7d9bff27d24be00c91.ts
SkynetSportsHD,P2p://ns2.hellotvvod.com:9906/67ad39b9fb734309af10ca2747982851.ts
SkynetSports2,P2p://ns2.hellotvvod.com:9906/669876fd5fb348fc89e8cef051dca45a.ts
SkynetSports5,P2p://ns2.hellotvvod.com:9906/9de3de3d59c04cd7b57a919611cf9487.ts
SkynetSports6,P2p://ns2.hellotvvod.com:9906/96d159180f224a4e83a7726093cfe2d4.ts
HKCSportsPlus1,P2p://ns2.hellotvvod.com:9906/49be8d033cac4b1a9f62556d0c4d6664.ts
国家地理频道,P2p://ns2.hellotvvod.com:9906/2e78a3f19f57492b9dcae99b1fd0e3c5.ts
探索频道,P2p://ns2.hellotvvod.com:9906/4c71eae98a6e4a909e632a0a6ab99b3d.ts
动物星球,P2p://ns2.hellotvvod.com:9906/a882e17acbfa4d7c97b347673fc1be4e.ts
Animax,P2p://ns2.hellotvvod.com:9906/cef0f0c485bd4cf7a7f101a971dff095.ts
国家地理高画质野生频道,P2p://ns2.hellotvvod.com:9906/1db85f9bb5e9458a9df9f1ce95198fb8.ts
DiscoveryAsia,P2p://ns2.hellotvvod.com:9906/b5a57aa4211d45d9af4a298c680fe0b6.ts
Discovery科学频道,P2p://ns2.hellotvvod.com:9906/e41e1337049f49b69db0b1bcf638a66e.ts
EVE,P2p://ns2.hellotvvod.com:9906/8f9ece269a2c4db7a33688e7589f5812.ts
HISTORY2,P2p://ns2.hellotvvod.com:9906/57cf98706c784b31b8fe118bc5dda35c.ts
历史频道,P2p://ns2.hellotvvod.com:9906/25e76613921c437daca205113b1702bf.ts
DisneyJunior,P2p://ns2.hellotvvod.com:9906/55aafd2acd4246e7aa9c538789742293.ts
Indosiar,P2p://ns2.hellotvvod.com:9906/f5c3bc87db244d7da13661a6f0ed7a86.ts
TLC旅游生活,P2p://ns2.hellotvvod.com:9906/df3c8d2c1a38422abb36710efd9acf66.ts
美食星球,P2p://ns2.hellotvvod.com:9906/5e8e336ad66b47b899546fa4556f7e31.ts
亚洲美食频道,P2p://ns2.hellotvvod.com:9906/c3c6af00613e456eac023ab2f1cbbe7c.ts
亚洲旅游台,P2p://ns2.hellotvvod.com:9906/43b25dee86ca4309a8c7fd22e723cf1b.ts
EYETV旅游台,P2p://ns2.hellotvvod.com:9906/6e51f164a666426c943c67f8a91935cd.ts
时尚频道,P2p://ns2.hellotvvod.com:9906/1425348e0a9f4fe9abfb4931c76a58f7.ts
TV5MONDEStyle生活时尚,P2p://ns2.hellotvvod.com:9906/031ca01822864fa1b8e4248ce35b5fe5.ts
CN卡通频道,P2p://ns2.hellotvvod.com:9906/07009961cba04ec79ed8dd20ca7b360e.ts
MOMO亲子台,P2p://ns2.hellotvvod.com:9906/77455ff016634bb69ec6f49e64d19930.ts
东森幼幼台,P2p://ns2.hellotvvod.com:9906/5ea5aaf1275548958479a0df7a5e371a.ts
尼克儿童频道,P2p://ns2.hellotvvod.com:9906/7b63ec01250b4b61b5dbad49a8a88762.ts
靖洋卡通NiceBingo,P2p://ns2.hellotvvod.com:9906/24f726a97f2c43309b177887747b19a4.ts
靖天卡通台,P2p://ns2.hellotvvod.com:9906/7a9c9e5fca664321ba1250059113561e.ts
NickJr.,P2p://ns2.hellotvvod.com:9906/872b5479c6404eac85b3966cb897523b.ts
i-Fun动漫台,P2p://ns2.hellotvvod.com:9906/2913ab6ca66043d0ac86d1773026da48.ts
WAKUWAKUJAPAN,P2p://ns2.hellotvvod.com:9906/449e1202e734499db269d35a0e1d68e4.ts
Dreamworks,P2p://ns2.hellotvvod.com:9906/39a38457b5cb403c87bade9887fb3b04.ts
金鹰卡通,P2p://ns2.hellotvvod.com:9906/20cbe47dc88e4e81a84cc1e1e331461e.ts
Nickelodeon,P2p://ns2.hellotvvod.com:9906/357f877f3eb744dd993de7c5b6af8c63.ts
NickJr.,P2p://ns2.hellotvvod.com:9906/a663b9533c274e309a17c9926dbbe714.ts
BabyTV,P2p://ns2.hellotvvod.com:9906/3789e26669cf4c66938c6b64c6cde18f.ts
AlJazeeraEnglish,P2p://ns2.hellotvvod.com:9906/fa8b443dfb8343ec8115e6b415218ca2.ts
CNBC,P2p://ns2.hellotvvod.com:9906/fd00547a8c214c8b8445d84a85be2122.ts
Z频道,P2p://ns2.hellotvvod.com:9906/52463fcc2bbc4c5999e0024dec3daa10.ts
DW,P2p://ns2.hellotvvod.com:9906/88c972d867e246a9902ea5490523f3c8.ts
France24,P2p://ns2.hellotvvod.com:9906/03003d73acfe4050973420d63eb74f74.ts
BBCEarth,P2p://ns2.hellotvvod.com:9906/013e068b13b74a7eb8294fdd371cd1d0.ts
BBCLifestyle,P2p://ns2.hellotvvod.com:9906/8433f4f630b44424a54d2c96339d4288.ts
Lifetime,P2p://ns2.hellotvvod.com:9906/48ea021864e343eb8d992ff7c19e4c49.ts
ROCKExtreme,P2p://ns2.hellotvvod.com:9906/57cc8c82a13f4e31bd85f5014ff780c3.ts
TravelChannel,P2p://ns2.hellotvvod.com:9906/e198a9c5efab4e39939bd535ffd1f59b.ts
CNN,P2p://ns2.hellotvvod.com:9906/77a1d607c2044ee29227049b33f7e27a.ts
CartoonNetwork,P2p://ns2.hellotvvod.com:9906/9cff4f0e22654d7b81fde5f7ffab0a90.ts
Boomerang,P2p://ns2.hellotvvod.com:9906/eb700de87cd644288d715092d647cfb6.ts
NatGeoWild,P2p://ns2.hellotvvod.com:9906/d2c89b1de14f4b3c8c9cd8ba83e575c8.ts
ColorsTamil,P2p://ns2.hellotvvod.com:9906/c258fb2bd64141a386057a58d276827b.ts
MakkalTV,P2p://ns2.hellotvvod.com:9906/a188f746775c4c8e88150558a9cd3ed6.ts
ZeeTamil,P2p://ns2.hellotvvod.com:9906/13e14e9cdec641398889dca8bc6694e6.ts
eGGNetwork,P2p://ns2.hellotvvod.com:9906/1cce832b918d4f64b5fa49795cfbf1ef.ts
Mediacorp5,P2p://ns2.hellotvvod.com:9906/29e504fb771f4d41b6ae96bb36b8c49a.ts
MediacorpU,P2p://ns2.hellotvvod.com:9906/75b72132e16d427b9f2f01541b89b949.ts
SPOTV2,P2p://ns2.hellotvvod.com:9906/50894f96ac7a40239383c1ec966c15fc.ts
TNN16,P2p://ns2.hellotvvod.com:9906/4ee8fbe1cc1d4bd69af5f429498495ec.ts
MCOT,P2p://ns2.hellotvvod.com:9906/f5187f1284014c008bb8076a81c0c997.ts
PPTV,P2p://ns2.hellotvvod.com:9906/345f4a716b7e4fd2814fdb43b35f34c7.ts
Boomerang,P2p://ns2.hellotvvod.com:9906/f8b3ab08cc344d6da2cd87d916f4a8ba.ts
Toonee,P2p://ns2.hellotvvod.com:9906/b4bcbbeb272642519105a2a99065a5bf.ts
News1,P2p://ns2.hellotvvod.com:9906/29322c176c684e04b5159b0c3bfcdb64.ts
Bluesky,P2p://ns2.hellotvvod.com:9906/1ed5d15bf6de4e969c29c9a0c604f39c.ts
GMA,P2p://ns2.hellotvvod.com:9906/8657079bb1954edcaf10f2b32c8504cc.ts
TV5,P2p://ns2.hellotvvod.com:9906/678bdf4c01ea449790d73b13548c5d4c.ts
IndiaTV,P2p://ns2.hellotvvod.com:9906/614c1ecb3bb8433fb97703949fcf3b7c.ts
JanamTV,P2p://ns2.hellotvvod.com:9906/cabf6fa6b9ad4c1ea29094f8330abbaf.ts
NDTV,P2p://ns2.hellotvvod.com:9906/b1eebf6c56814bff84f3dfbc30190f77.ts
ESPN,P2p://ns2.hellotvvod.com:9906/59cd657efe5f4e27a497c9b2d969568a.ts
CBSN,P2p://ns2.hellotvvod.com:9906/841c1b6fa97c46119edeaf7f054d5587.ts
FoodNetwork,P2p://ns2.hellotvvod.com:9906/696ca7283f6042f19b0b302300e5d9ef.ts
MTV,P2p://ns2.hellotvvod.com:9906/0fe81a19250145f89bd6ebde188c0047.ts
MTVLive,P2p://ns2.hellotvvod.com:9906/c436aba60d1442a9a4e73c6accaac6c2.ts
MezzoLive,P2p://ns2.hellotvvod.com:9906/2ea0a50d4fb54f6db1335e9cdad0287d.ts
CMusic,P2p://ns2.hellotvvod.com:9906/1a39d947774d4bb68d08934db13253e2.ts
TV5Monde,P2p://ns2.hellotvvod.com:9906/2f0199b7ade54a2e8d018ac259ac6cb5.ts
SunMusic,P2p://ns2.hellotvvod.com:9906/aa7f804d45594ab9a742e022db703a5a.ts
PrimeTimeChannel,P2p://ns2.hellotvvod.com:9906/1ce34a223d144568a39d3cd66266f9ee.ts
GolfChannelPhilippines,P2p://ns2.hellotvvod.com:9906/ce57658fde924bbeaf81eeaa979051c9.ts
Arirang,P2p://ns2.hellotvvod.com:9906/dc09260380da4121a029ac172c3450c4.ts
韩国娱乐台,P2p://ns2.hellotvvod.com:9906/b2d9ec709c0841da96848678de696115.ts
KBSWorld,P2p://ns2.hellotvvod.com:9906/9360874ebb1f4082896589c164cba811.ts
SPOTV,P2p://ns2.hellotvvod.com:9906/0fde15a99ba24527960dcea05e56dadc.ts
GEM,P2p://ns2.hellotvvod.com:9906/7ec6e72413794a54858fba8d341ebd0f.ts
NHK-G综合,P2p://ns2.hellotvvod.com:9906/4af5d946006d4fe6a9dc17bbd4afa4bf.ts
NHK-E教育,P2p://ns2.hellotvvod.com:9906/cacf60af05a949e39690b422d8604950.ts
日本テレビ,P2p://ns2.hellotvvod.com:9906/6b5131c39b0c4358b01c6f1c3c1027b9.ts
TBSテレビ,P2p://ns2.hellotvvod.com:9906/637aab3e2b264b57af81702d4b7d4c2a.ts
テレビ东京,P2p://ns2.hellotvvod.com:9906/a3ffa87409744766b4119964b407a69c.ts
フジテレビ,P2p://ns2.hellotvvod.com:9906/7c5763fc6a194b619ec18d30c270fd40.ts
読売テレビ,P2p://ns2.hellotvvod.com:9906/11f808a92d9c42268cb18b57ee9ff570.ts
関西テレビ,P2p://ns2.hellotvvod.com:9906/516491a4f2ee44d29d93163667d8ccbd.ts
KBS京都,P2p://ns2.hellotvvod.com:9906/e73b254cd5a14e9896d3a475b1d0a57f.ts
毎日放送,P2p://ns2.hellotvvod.com:9906/71c699806f8844bb8c77699fe9c61155.ts
朝日放送,P2p://ns2.hellotvvod.com:9906/dad4bf65c0b14c7e86d7f5a8dd519080.ts
テレビ大阪,P2p://ns2.hellotvvod.com:9906/abf2d237a4174ed798f7d4b197593a10.ts
テレビ朝日,P2p://ns2.hellotvvod.com:9906/b75da0de095a4d8cac3fe662cf01a53f.ts
BS-1,P2p://ns2.hellotvvod.com:9906/8d0806356f5c4764bb515340d9a302ed.ts
BSプレミアム,P2p://ns2.hellotvvod.com:9906/851f5eafdd234bf0a87e8bb41a6002d1.ts
BS钓りビジョン,P2p://ns2.hellotvvod.com:9906/73d5bd05bdb94597b18aa799d49838de.ts
BS朝日,P2p://ns2.hellotvvod.com:9906/ea940b2f11db4827a320140f242d49c4.ts
BS-TBS,P2p://ns2.hellotvvod.com:9906/0ace30ccd4924caeb5bbfe1351597a75.ts
BS11,P2p://ns2.hellotvvod.com:9906/fa35109d8068440f892fd7f66b06c373.ts
BSフジ,P2p://ns2.hellotvvod.com:9906/c83b4807f28f43e39a9e7bacb792a4ca.ts
WOWOWプライム,P2p://ns2.hellotvvod.com:9906/86c2f45e57cb4dcfb0dace5a2d254783.ts
WOWOWライブ,P2p://ns2.hellotvvod.com:9906/2aad5e24607648ebb3b62ba4e166495a.ts
WOWOWシネマ,P2p://ns2.hellotvvod.com:9906/1a2bae966ca04ecda9b5ec0121b8b744.ts
スターチャンネル1,P2p://ns2.hellotvvod.com:9906/b9da85615e3241e89f473ff1f92aa7ea.ts
スターチャンネル2,P2p://ns2.hellotvvod.com:9906/508fc836c767426a9f4d6691730f1a77.ts
スターチャンネル3,P2p://ns2.hellotvvod.com:9906/6a5e4ade9e74493a9424d41a3585dc2e.ts
BSアニマックス,P2p://ns2.hellotvvod.com:9906/39fe13f7bd36434abc5fc49212a31d40.ts
BS12,P2p://ns2.hellotvvod.com:9906/d1ad4cd619ee4301b0f42cf4b19e225c.ts
ゴルフネットワークHD,P2p://ns2.hellotvvod.com:9906/33088e4da1a84ea4979ea11769cb6c11.ts
时代剧専门チャンネル,P2p://ns2.hellotvvod.com:9906/c80162d9effa46f5a767ca83b497d650.ts
MusicJapanTV,P2p://ns2.hellotvvod.com:9906/337f5ef562e94bdabcb131ac25de5346.ts
キッズステーションHD,P2p://ns2.hellotvvod.com:9906/ac803f432b2d41958530244f2a188c73.ts
ディスカバリーチャンネル,P2p://ns2.hellotvvod.com:9906/644c10163d9746488a6080db2652bb74.ts
ナショナルジオグラフィック,P2p://ns2.hellotvvod.com:9906/b382d4e1bef1414d8e66ae26975a31cd.ts
日テレNEWS24,P2p://ns2.hellotvvod.com:9906/2a267c48fba54696b9e4ec5dd07b3039.ts
旅チャンネル,P2p://ns2.hellotvvod.com:9906/f865481325f94a879c8331d8cf98fdb6.ts
チャンネル银河,P2p://ns2.hellotvvod.com:9906/be34a640870f4a609684ce065f5927de.ts
KBS1,P2p://ns2.hellotvvod.com:9906/3c99fe7844c44fe09e82dd2b26ea7713.ts
KBS2,P2p://ns2.hellotvvod.com:9906/ee353c9d52d74b63ae949b296eb68213.ts
KBSDrama,P2p://ns2.hellotvvod.com:9906/ddd29fb309f94b36b7c6a5a4c241b898.ts
KBSJoy,P2p://ns2.hellotvvod.com:9906/d920db9ae2684c619ea5b2e09845376c.ts
SBS,P2p://ns2.hellotvvod.com:9906/e7d8b350b1be4b9b941b33e4a5c1e0b6.ts
SBSBiz,P2p://ns2.hellotvvod.com:9906/fd14ed5233ea474c91f32e807dfda27a.ts
JTBC,P2p://ns2.hellotvvod.com:9906/62b3281e04a240c89625d3da4529f3b5.ts
EBS,P2p://ns2.hellotvvod.com:9906/f2a86da583ca4517a6307d7b4af2b84b.ts
YTN,P2p://ns2.hellotvvod.com:9906/9e71fc75be4f42f58e6a8596457811d7.ts
Mnet,P2p://ns2.hellotvvod.com:9906/46795795b36a4e4eb3129587704c6416.ts
OCN,P2p://ns2.hellotvvod.com:9906/fe47fa633d944ff28831e470346316b1.ts
TVChosun,P2p://ns2.hellotvvod.com:9906/b31b3fc4e41c4b239afc19e33404329f.ts
MBC,P2p://ns2.hellotvvod.com:9906/3e3808415fad4e8098aca7378dc7ff13.ts
MBN,P2p://ns2.hellotvvod.com:9906/3a37b236590843fabde67f0b9aa17420.ts
SPOTV,P2p://ns2.hellotvvod.com:9906/f0a0fbcf51204409b7acd77c553e4ad1.ts
JTBCGOLF,P2p://ns2.hellotvvod.com:9906/813433f7c21b49518783e7856db251a6.ts
RCTI,P2p://ns2.hellotvvod.com:9906/b915592e70da4cc9acca20d187da4bce.ts
tvN,P2p://ns2.hellotvvod.com:9906/d861d8edb38d4235a9ae26851f2f4f29.ts
